Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Line_Item,Amount_A,Amount_B,Amount_C
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,F,1,18032.44,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,F,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,F,3,18032.44,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,H,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,H,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,H,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,I,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,I,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,I,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2019-01-01,2019-12-31,,,,SMRY,I,4,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,1,300,300,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,3,300,300,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,4,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,5,300,300,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,6,894.98,894.98,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,7,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,8,894.98,894.98,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,9,10755.67,28788.11,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,10,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,11,11650.65,29683.09,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,12,10770.17,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,13,300,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,14,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,15,894.98,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,16,10175.19,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,17,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,18,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F460,19,28788.11,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,A,1,300,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,A,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,A,3,300,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,B1,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,B1,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,B1,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,C,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,C,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,C,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,D,1,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,D,2,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,D,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,E,1,568.45,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,E,2,326.53,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,E,3,0,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,E,4,894.98,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F,1,10850.52,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F,2,94.85,0,0
1423153,Yes on Q! Oakland Neighbors for our Parks and People,001,BMC,2020-02-16,2020-01-01,2020-01-18,2020-03-03,,,SMRY,F,3,10755.67,0,0
